First Name,Last Name,Pos,Pro Team,Age,Percent Owned,Fantasy Team,Fantasy Points,Pass Yards,Rush Yards,Rec Yards,Pass TDs,Rush TDs,Rec TDs,Pass Comp,Pass Att,Rush Att,Receptions,INTs,INT TDs,Fumbles Lost,Sacked,Sacked Yards,2-Point Pass Conv,2-Point Rush Conv,2-Point Rec Conv,FGs,FG Miss,PATs,PAT Miss,DEF Points Against,DEF INTs,DEF INT TDs,DEF Fum Rec,DEF Fum Rec TDs,DEF Yards Allowed,DEF Pass Yards Allowed,DEF Rush Yards Allowed,DEF Safety,DEF Sacks,DEF Tackles,DEF Blocked Punt,DEF Blocked FG,DEF Blocked PAT,DEF Blocked Punt TD,DEF Blocked FG TD,Kick Return Yards,Punt Return Yards,Kick Return TDs,Punt Return TDs,DP INT,DP INT TD,DP Fum Rec,DP Fum Rec TD,DP Tackle,DP Assist,DP Full Sack,DP Half Sack,DP Safety,DP TFL,DP Pass Def,FG <40,FG 40-49,FG 50+,Games Played,
Tua,Tagovailoa,QB,MIA ,24,97.34,"Wetherby Whalers",14.00,270,0,0,1,0,0,23,33,2,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Corey,Davis,WR,NYJ ,27,80.84,"Wetherby Whalers",13.00,0,0,77,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Dalton,Schultz,TE,DAL ,26,99.86,"WTFNFL",13.00,0,0,62,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Dalvin,Cook,RB,MIN ,27,100.00,"Lazard People",13.00,0,90,18,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Deebo,Samuel,WR,SF  ,26,100.00,"Stompin' Nightmares",13.00,0,52,14,0,1,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Greg,Dortch,WR,ARI ,24,1.12,"",13.00,0,0,63,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Justin,Fields,QB,CHI ,23,99.02,"Lazard People",13.00,121,28,0,2,0,0,8,17,11,0,1,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Rashod,Bateman,WR,BAL ,23,99.86,"Lazard People",13.00,0,0,59,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Ryan,Succop,PK,TB  ,36,74.73,"Wetherby Whalers",13.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
TB,Team Defense,DF,TB  ,0,91.95,"Stompin' Nightmares",13.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,269,198,71,0,4,42,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,1,
Terry,McLaurin,WR,WAS ,27,99.86,"Lazard People",13.00,0,0,58,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Tyler,Boyd,WR,CIN ,28,93.29,"Stompin' Nightmares",13.00,0,0,33,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Will,Dissly,TE,SEA ,26,7.27,"",13.00,0,0,43,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Chris,Boswell,PK,PIT ,31,45.86,"WTFNFL",12.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Colby,Parkinson,TE,SEA ,23,1.82,"",12.00,0,0,43,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Dante,Pettis,WR,CHI ,27,1.96,"",12.00,0,0,51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
Diontae,Johnson,WR,PIT ,26,100.00,"WTFNFL",12.00,0,0,55,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Donovan,Peoples-Jones,WR,CLE ,23,65.31,"The Real Slim Brady",12.00,0,0,60,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Drake,London,WR,ATL ,21,99.86,"Throwin' Bombs, Bangin' Moms",12.00,0,0,74,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Greg,Joseph,PK,MIN ,28,25.69,"",12.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Isiah,Pacheco,RB,KC  ,22,85.87,"Throwin' Bombs, Bangin' Moms",12.00,0,62,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
JuJu,Smith-Schuster,WR,KC  ,26,99.58,"Herb Your Enthusiasm ",12.00,0,0,79,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LAC,Team Defense,DF,LAC ,0,61.92,"Lazard People",12.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,3,0,359,295,64,0,6,39,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,1,
MIN,Team Defense,DF,MIN ,0,29.41,"Herb Your Enthusiasm ",12.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,371,260,111,0,4,38,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,
Pat,Freiermuth,TE,PIT ,24,99.16,"WTFNFL",12.00,0,0,75,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Rex,Burkhead,RB,HOU ,32,35.38,"",12.00,0,40,30,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Zay,Jones,WR,JAC ,27,27.13,"",12.00,0,0,65,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
BAL,Team Defense,DF,BAL ,0,98.45,"The Real Slim Brady",11.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,0,390,307,83,0,3,54,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,
Courtland,Sutton,WR,DEN ,27,100.00,"Throwin' Bombs, Bangin' Moms",11.00,0,0,72,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
Darrell,Henderson Jr.,RB,LA  ,25,98.04,"Stompin' Nightmares",11.00,0,47,26,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Darren,Waller,TE,LV  ,30,100.00,"Stompin' Nightmares",11.00,0,0,79,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Kenneth,Gainwell,RB,PHI ,23,95.66,"GeekSquad",11.00,0,20,12,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Khalil,Herbert,RB,CHI ,24,94.97,"Lazard People",11.00,0,45,-2,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
Kyle,Philips,WR,TEN ,23,36.22,"",11.00,0,0,66,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Mitch,Trubisky,QB,PIT ,28,47.41,"",11.00,194,9,0,1,0,0,21,38,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Noah,Brown,WR,DAL ,26,6.85,"",11.00,0,0,68,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Nyheim,Hines,RB,IND ,26,91.33,"Throwin' Bombs, Bangin' Moms",11.00,0,4,50,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Tom,Brady,QB,TB  ,45,98.88,"Herb Your Enthusiasm ",11.00,212,-1,0,1,0,0,18,27,2,0,1,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Tyler,Conklin,TE,NYJ ,27,22.94,"",11.00,0,0,14,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Zach,Ertz,TE,ARI ,32,97.90,"Herb Your Enthusiasm ",11.00,0,0,14,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Austin,Ekeler,RB,LAC ,27,99.86,"Deshaun's Day Spa",10.00,0,36,36,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Brandon,Bolden,RB,LV  ,32,4.06,"",10.00,0,7,21,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
Brandon,McManus,PK,DEN ,31,85.77,"GeekSquad",10.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Breece,Hall,RB,NYJ ,21,100.00,"London Spitfires",10.00,0,23,38,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Chase,Edmonds,RB,MIA ,26,99.58,"Throwin' Bombs, Bangin' Moms",10.00,0,25,40,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
CHI,Team Defense,DF,CHI ,0,51.08,"Super Lamario",10.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,340,164,176,0,2,53,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,
Jacoby,Brissett,QB,CLE ,30,31.05,"",10.00,147,10,0,1,0,0,18,34,4,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Jauan,Jennings,WR,SF  ,25,12.17,"",10.00,0,0,62,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Julio,Jones,WR,TB  ,33,87.97,"Herb Your Enthusiasm ",10.00,0,17,69,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Keenan,Allen,WR,LAC ,30,100.00,"London Spitfires",10.00,0,0,66,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Mac,Jones,QB,NE  ,24,94.55,"WTFNFL",10.00,213,0,0,1,0,0,21,30,2,0,1,0,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Mark,Andrews,TE,BAL ,27,100.00,"Wetherby Whalers",10.00,0,0,52,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Matthew,Stafford,QB,LA  ,34,99.72,"Goff My Lawn",10.00,240,2,0,1,0,0,29,41,1,0,3,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
Mecole,Hardman,WR,KC  ,24,78.60,"Deshaun's Day Spa",10.00,0,0,16,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Najee,Harris,RB,PIT ,24,100.00,"Super Lamario",10.00,0,23,3,0,0,1,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Richie,James,WR,NYG ,27,1.12,"",10.00,0,2,59,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Riley,Patterson,PK,JAC ,23,3.18,"",10.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Trey,Lance,QB,SF  ,22,99.44,"Lazard People",10.00,164,54,0,0,0,0,13,28,13,0,1,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
Ty,Montgomery,WR,NE  ,29,5.59,"",10.00,0,-2,15,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Aaron,Jones,RB,GB  ,28,100.00,"The Real Slim Brady",9.00,0,49,27,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Chris,Olave,WR,NO  ,22,100.00,"London Spitfires",9.00,0,0,41,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Dallas,Goedert,TE,PHI ,27,99.86,"Lazard People",9.00,0,0,60,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
DK,Metcalf,WR,SEA ,25,100.00,"GeekSquad",9.00,0,0,36,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Elijah,Moore,WR,NYJ ,22,99.86,"GeekSquad",9.00,0,0,49,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Garrett,Wilson,WR,NYJ ,22,99.30,"The Real Slim Brady",9.00,0,0,52,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Harrison,Butker,PK,KC  ,27,97.03,"WTFNFL",9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Hayden,Hurst,TE,CIN ,29,51.75,"Deshaun's Day Spa",9.00,0,0,46,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Isaiah,McKenzie,WR,BUF ,27,60.98,"Stompin' Nightmares",9.00,0,0,19,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
Jakobi,Meyers,WR,NE  ,26,86.85,"Herb Your Enthusiasm ",9.00,0,7,55,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
TEN,Team Defense,DF,TEN ,0,29.10,"Herb Your Enthusiasm ",9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,2,0,426,188,238,0,5,51,0,0,0,0,0,33,62,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,
Albert,Okwuegbunam,TE,DEN ,24,96.22,"London Spitfires",8.00,0,0,33,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Braxton,Berrios,WR,NYJ ,27,17.76,"",8.00,0,0,37,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Chase,Claypool,WR,PIT ,24,99.30,"Super Lamario",8.00,0,36,18,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Daniel,Carlson,PK,LV  ,27,94.69,"Deshaun's Day Spa",8.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Derrick,Henry,RB,TEN ,28,100.00,"Stompin' Nightmares",8.00,0,82,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Eno,Benjamin,RB,ARI ,23,65.45,"London Spitfires",8.00,0,28,33,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Equanimeous,St. Brown,WR,CHI ,26,4.90,"",8.00,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Jake,Elliott,PK,PHI ,27,51.17,"The Real Slim Brady",8.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Jason,Sanders,PK,MIA ,27,38.22,"Throwin' Bombs, Bangin' Moms",8.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Ka'imi,Fairbairn,PK,HOU ,28,11.46,"",8.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Marquez,Valdes-Scantling,WR,KC  ,28,87.13,"WTFNFL",8.00,0,-3,44,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Randy,Bullock,PK,TEN ,33,12.10,"",8.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Rashaad,Penny,RB,SEA ,26,99.44,"Lazard People",8.00,0,60,7,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Rodrigo,Blankenship,PK,IND ,25,44.16,"Lazard People",8.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Romeo,Doubs,WR,GB  ,22,89.79,"Throwin' Bombs, Bangin' Moms",8.00,0,11,37,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Treylon,Burks,WR,TEN ,22,99.58,"London Spitfires",8.00,0,0,55,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Tyler,Higbee,TE,LA  ,29,80.14,"Goff My Lawn",8.00,0,0,39,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
Wil,Lutz,PK,NO  ,28,77.49,"Stompin' Nightmares",8.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
